#BLTrackFile test
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-23.9655 -7.95372 0.338423 0 0 0 0.136529 13 3822 1 0 1 
-12.9497 -8.22253 0.297647 0 0 0 0.144484 13 3823 1 0 1 
-4.81349 3.99322 0.348741 0 0 0 0.134231 13 3824 1 0 1 
14.9087 -22.2687 0.350553 0 0 0 0.133797 13 3825 1 0 1 
-12.5355 -2.96148 0.351336 0 0 0 0.134838 13 3826 1 0 1 
-7.06643 -8.73374 0.325063 0 0 0 0.139881 13 3827 1 0 1 
-11.3759 14.3154 0.298231 0 0 0 0.144721 13 3828 1 0 1 
6.30429 -4.06508 0.363494 0 0 0 0.13337 13 3829 1 0 1 
-22.3112 14.7308 0.32872 0 0 0 0.138085 13 3830 1 0 1 
-14.559 -13.5835 0.299432 0 0 0 0.142665 13 3831 1 0 1 
-3.23518 -34.5658 0.301957 0 0 0 0.143819 13 3832 1 0 1 
-22.847 0.363284 0.330798 0 0 0 0.137366 13 3833 1 0 1 
-17.4884 -6.55596 0.325168 0 0 0 0.139519 13 3834 1 0 1 
22.7644 -4.14506 0.329016 0 0 0 0.138583 13 3835 1 0 1 
5.60493 -12.0029 0.304301 0 0 0 0.142917 13 3836 1 0 1 
4.95868 11.3674 0.32245 0 0 0 0.138936 13 3837 1 0 1 
27.1533 24.2263 0.370118 0 0 0 0.131565 13 3838 1 0 1 
-6.85472 8.69922 0.312966 0 0 0 0.141722 13 3839 1 0 1 
-5.76012 -14.7749 0.299045 0 0 0 0.139923 13 3840 1 0 1 
7.26974 19.7361 0.287614 0 0 0 0.148308 13 3841 1 0 1 
-18.4123 -1.27554 0.377173 0 0 0 0.131823 13 3842 1 0 1 
-10.4426 3.16824 0.316206 0 0 0 0.141067 13 3843 1 0 1 
-0.056729 13.3813 0.324836 0 0 0 0.138627 13 3844 1 0 1 
-20.5908 -10.8469 0.330863 0 0 0 0.138641 13 3845 1 0 1 
25.6525 1.22876 0.317168 0 0 0 0.141539 13 3846 1 0 1 
-13.2934 -17.5809 0.345357 0 0 0 0.133484 13 3847 1 0 1 
-5.84267 3.21143 0.342121 0 0 0 0.137351 13 3848 1 0 1 
-17.8572 -13.9886 0.329567 0 0 0 0.137877 13 3849 1 0 1 
-0.00306968 -24.3049 0.345186 0 0 0 0.13583 13 3850 1 0 1 
-0.497433 12.0302 0.285243 0 0 0 0.147118 13 3851 1 0 1 
17.2766 -12.6091 0.335181 0 0 0 0.136331 13 3852 1 0 1 
-12.1534 -9.97294 0.355284 0 0 0 0.134696 13 3853 1 0 1 
-4.80304 3.94986 0.32275 0 0 0 0.140186 13 3854 1 0 1 
1.48871 9.7327 0.323172 0 0 0 0.140412 13 3855 1 0 1 
-12.1497 27.4223 0.324259 0 0 0 0.139227 13 3856 1 0 1 
1.78917 -4.9193 0.352711 0 0 0 0.132883 13 3857 1 0 1 
-2.3159 0.662221 0.282606 0 0 0 0.148482 13 3858 1 0 1 
24.4507 2.68023 0.310286 0 0 0 0.141963 13 3859 1 0 1 
16.9734 -8.09221 0.271793 0 0 0 0.151094 13 3860 1 0 1 
12.3454 10.1964 0.297696 0 0 0 0.144848 13 3861 1 0 1 
12.3257 -0.171262 0.373334 0 0 0 0.131489 13 3862 1 0 1 
10.0604 -24.8938 0.350221 0 0 0 0.134796 13 3863 1 0 1 
-23.1465 -6.61588 0.280379 0 0 0 0.147201 13 3864 1 0 1 
14.6909 9.07086 0.341383 0 0 0 0.137886 13 3865 1 0 1 
7.4094 -14.7817 0.333612 0 0 0 0.137349 13 3866 1 0 1 
37.197 0.994139 0.312644 0 0 0 0.143258 13 3867 1 0 1 
4.78359 39.7623 0.348175 0 0 0 0.135586 13 3868 1 0 1 
7.52402 -11.4059 0.347864 0 0 0 0.135693 13 3869 1 0 1 
-13.964 8.94722 0.33092 0 0 0 0.139209 13 3870 1 0 1 
-6.14513 0.706194 0.34766 0 0 0 0.134229 13 3871 1 0 1 
-0.895031 -0.861082 0.344906 0 0 0 0.134267 13 3872 1 0 1 
9.30538 6.07035 0.350374 0 0 0 0.134026 13 3873 1 0 1 
28.5476 -22.1528 0.313441 0 0 0 0.141683 13 3874 1 0 1 
-12.1468 4.9301 0.347718 0 0 0 0.134075 13 3875 1 0 1 
25.9073 31.6888 0.352739 0 0 0 0.133886 13 3876 1 0 1 
18.9155 6.63481 0.37685 0 0 0 0.130894 13 3877 1 0 1 
-4.51764 13.2864 0.325266 0 0 0 0.139723 13 3878 1 0 1 
-20.4583 42.703 0.329536 0 0 0 0.138579 13 3879 1 0 1 
-10.5565 -13.145 0.310427 0 0 0 0.141114 13 3880 1 0 1 
-6.32667 3.89973 0.319984 0 0 0 0.140793 13 3881 1 0 1 
1.71708 6.50405 0.323023 0 0 0 0.13979 13 3882 1 0 1 
17.5169 -0.572168 0.334559 0 0 0 0.136867 13 3883 1 0 1 
-25.8047 11.5489 0.338484 0 0 0 0.138534 13 3884 1 0 1 
-12.315 -4.95058 0.324723 0 0 0 0.138796 13 3885 1 0 1 
0.714172 -19.8384 0.325972 0 0 0 0.139287 13 3886 1 0 1 
-21.0573 -9.45171 0.323971 0 0 0 0.141485 13 3887 1 0 1 
10.2509 5.86948 0.304763 0 0 0 0.142915 13 3888 1 0 1 
-0.197234 0.0844148 0.342243 0 0 0 0.135574 13 3889 1 0 1 
2.27457 14.2605 0.310422 0 0 0 0.141024 13 3890 1 0 1 
-41.1063 -16.2912 0.33429 0 0 0 0.140032 13 3891 1 0 1 
9.64411 4.27846 0.327022 0 0 0 0.139885 13 3892 1 0 1 
20.9204 -4.71299 0.348704 0 0 0 0.134921 13 3893 1 0 1 
26.5339 5.37862 0.326232 0 0 0 0.139995 13 3894 1 0 1 
23.0461 17.8829 0.318228 0 0 0 0.140114 13 3895 1 0 1 
21.9607 7.68125 0.301582 0 0 0 0.142048 13 3896 1 0 1 
17.6576 -11.0521 0.271862 0 0 0 0.150146 13 3897 1 0 1 
3.83876 14.5001 0.328011 0 0 0 0.13954 13 3898 1 0 1 
29.9493 20.4282 0.283783 0 0 0 0.147675 13 3899 1 0 1 
19.4291 4.78195 0.34058 0 0 0 0.136834 13 3900 1 0 1 
3.75375 -11.673 0.374851 0 0 0 0.131801 13 3901 1 0 1 
-16.6152 -7.9976 0.304324 0 0 0 0.141379 13 3902 1 0 1 
-4.12619 -5.54106 0.334914 0 0 0 0.138747 13 3903 1 0 1 
23.6303 -3.49483 0.320443 0 0 0 0.138932 13 3904 1 0 1 
-15.8149 6.54047 0.347747 0 0 0 0.13559 13 3905 1 0 1 
-4.85022 -3.67419 0.346586 0 0 0 0.134787 13 3906 1 0 1 
1.44817 -32.3032 0.332908 0 0 0 0.137562 13 3907 1 0 1 
12.901 -18.9244 0.337241 0 0 0 0.137657 13 3908 1 0 1 
-49.0023 -18.2464 0.327886 0 0 0 0.139383 13 3909 1 0 1 
5.53886 6.02628 0.317722 0 0 0 0.140846 13 3910 1 0 1 
3.73613 11.7293 0.310905 0 0 0 0.142659 13 3911 1 0 1 
12.7817 -18.1039 0.327679 0 0 0 0.13607 13 3912 1 0 1 
-9.00216 -2.12801 0.319867 0 0 0 0.13957 13 3913 1 0 1 
16.5799 -14.7848 0.33273 0 0 0 0.133033 13 3914 1 0 1 
17.8006 3.79943 0.26223 0 0 0 0.154125 13 3915 1 0 1 
-7.03281 2.47076 0.311173 0 0 0 0.142148 13 3916 1 0 1 
-11.0614 -10.9626 0.281423 0 0 0 0.14768 13 3917 1 0 1 
-11.3885 12.4576 0.319008 0 0 0 0.143342 13 3918 1 0 1 
-11.2081 19.0931 0.328162 0 0 0 0.138907 13 3919 1 0 1 
-12.6655 5.66966 0.375013 0 0 0 0.131134 13 3920 1 0 1 
-10.7622 16.8962 0.326617 0 0 0 0.137918 13 3921 1 0 1 
-8.10007 -38.0148 0.315345 0 0 0 0.14082 13 3922 1 0 1 
4.8058 1.88559 0.27675 0 0 0 0.148968 13 3923 1 0 1 
-12.591 14.5669 0.329638 0 0 0 0.138403 13 3924 1 0 1 
-2.49251 -9.00964 0.291153 0 0 0 0.145256 13 3925 1 0 1 
3.13537 7.40374 0.266517 0 0 0 0.152953 13 3926 1 0 1 
-4.53513 6.03023 0.321226 0 0 0 0.140059 13 3927 1 0 1 
-14.1274 15.6886 0.27834 0 0 0 0.150115 13 3928 1 0 1 
-4.51836 -28.2331 0.357319 0 0 0 0.132171 13 3929 1 0 1 
-11.537 3.23553 0.297991 0 0 0 0.145785 13 3930 1 0 1 
11.834 15.4573 0.34083 0 0 0 0.136636 13 3931 1 0 1 
-18.4725 15.9531 0.306102 0 0 0 0.142996 13 3932 1 0 1 
-5.36192 -15.7632 0.324654 0 0 0 0.140487 13 3933 1 0 1 
8.83609 -12.2632 0.299961 0 0 0 0.144465 13 3934 1 0 1 
-7.92237 -21.0021 0.30449 0 0 0 0.143761 13 3935 1 0 1 
-18.1122 -28.3527 0.325504 0 0 0 0.14001 13 3936 1 0 1 
7.57125 15.3164 0.347979 0 0 0 0.134643 13 3937 1 0 1 
-2.86738 20.4392 0.339566 0 0 0 0.137987 13 3938 1 0 1 
-14.2623 4.39837 0.320321 0 0 0 0.139512 13 3939 1 0 1 
28.6676 18.7525 0.275642 0 0 0 0.148709 13 3940 1 0 1 
22.97 13.8229 0.312337 0 0 0 0.141438 13 3941 1 0 1 
-3.6053 -17.415 0.319768 0 0 0 0.140099 13 3942 1 0 1 
-12.3581 2.43265 0.361433 0 0 0 0.134135 13 3943 1 0 1 
37.376 0.0650751 0.357819 0 0 0 0.134172 13 3944 1 0 1 
22.5444 -10.9642 0.338205 0 0 0 0.137386 13 3945 1 0 1 
3.41807 -22.8996 0.344317 0 0 0 0.136002 13 3946 1 0 1 
3.97383 -0.764117 0.314161 0 0 0 0.140307 13 3947 1 0 1 
-13.8548 -3.68618 0.296055 0 0 0 0.146772 13 3948 1 0 1 
-14.7406 -15.1479 0.307847 0 0 0 0.142843 13 3949 1 0 1 
-8.92764 -4.07772 0.361039 0 0 0 0.131977 13 3950 1 0 1 
12.1452 19.4024 0.336044 0 0 0 0.135443 13 3951 1 0 1 
12.1167 5.40632 0.313428 0 0 0 0.140876 13 3952 1 0 1 
16.5916 -14.3584 0.396493 0 0 0 0.129527 13 3953 1 0 1 
12.6793 -19.45 0.375337 0 0 0 0.131271 13 3954 1 0 1 
-21.9622 -26.7611 0.319913 0 0 0 0.137833 13 3955 1 0 1 
18.7824 -8.69122 0.280184 0 0 0 0.149083 13 3956 1 0 1 
6.8983 -1.94395 0.34689 0 0 0 0.134995 13 3957 1 0 1 
-13.1343 36.5432 0.308077 0 0 0 0.142967 13 3958 1 0 1 
20.3661 -30.9958 0.329033 0 0 0 0.139014 13 3959 1 0 1 
-0.687668 -22.8703 0.365696 0 0 0 0.132671 13 3960 1 0 1 
6.38374 -4.24629 0.361836 0 0 0 0.132484 13 3961 1 0 1 
-24.3951 -16.2816 0.370727 0 0 0 0.131085 13 3962 1 0 1 
-9.73577 -13.3397 0.322025 0 0 0 0.140551 13 3963 1 0 1 
2.79019 3.29335 0.332331 0 0 0 0.138641 13 3964 1 0 1 
-18.2896 10.2937 0.321035 0 0 0 0.139642 13 3965 1 0 1 
-16.3301 4.88227 0.327134 0 0 0 0.1392 13 3966 1 0 1 
20.3768 5.36686 0.281436 0 0 0 0.141718 13 3967 1 0 1 
-6.27038 1.13918 0.271629 0 0 0 0.15165 13 3968 1 0 1 
-9.2892 18.2855 0.331695 0 0 0 0.13765 13 3969 1 0 1 
18.1306 29.0889 0.306671 0 0 0 0.143824 13 3970 1 0 1 
-13.3233 -6.35061 0.354573 0 0 0 0.133627 13 3971 1 0 1 
5.11988 12.0719 0.31922 0 0 0 0.140994 13 3972 1 0 1 
6.82968 -5.69947 0.330622 0 0 0 0.138093 13 3973 1 0 1 
-13.1261 -10.9088 0.319285 0 0 0 0.140698 13 3974 1 0 1 
17.5244 4.501 0.268244 0 0 0 0.150342 13 3975 1 0 1 
-0.566873 4.54834 0.292434 0 0 0 0.146476 13 3976 1 0 1 
6.75152 14.7668 0.306437 0 0 0 0.143243 13 3977 1 0 1 
-10.5208 10.9587 0.319256 0 0 0 0.140008 13 3978 1 0 1 
-3.16983 3.9397 0.279174 0 0 0 0.147697 13 3979 1 0 1 
-10.5567 10.7349 0.297293 0 0 0 0.145309 13 3980 1 0 1 
-8.27632 13.9102 0.305428 0 0 0 0.144252 13 3981 1 0 1 
-15.1669 -0.579298 0.336 0 0 0 0.139235 13 3982 1 0 1 
4.06205 -1.97098 0.291392 0 0 0 0.145894 13 3983 1 0 1 
-5.96856 15.1652 0.329172 0 0 0 0.137568 13 3984 1 0 1 
1.26164 29.1464 0.302867 0 0 0 0.145339 13 3985 1 0 1 
12.0047 7.65276 0.325959 0 0 0 0.140294 13 3986 1 0 1 
1.97487 20.5371 0.32151 0 0 0 0.140628 13 3987 1 0 1 
14.1045 13.0967 0.277279 0 0 0 0.149256 13 3988 1 0 1 
31.8315 2.00073 0.317398 0 0 0 0.14167 13 3989 1 0 1 
10.3895 6.93536 0.326963 0 0 0 0.139392 13 3990 1 0 1 
19.1598 -4.78709 0.335853 0 0 0 0.136543 13 3991 1 0 1 
1.42385 9.17386 0.369673 0 0 0 0.133178 13 3992 1 0 1 
16.7248 16.6318 0.320532 0 0 0 0.141165 13 3993 1 0 1 
21.3664 21.8948 0.357078 0 0 0 0.133801 13 3994 1 0 1 
-13.6834 13.9686 0.265269 0 0 0 0.153121 13 3995 1 0 1 
1.57692 -0.984658 0.321414 0 0 0 0.139238 13 3996 1 0 1 
30.6938 14.7505 0.33615 0 0 0 0.136952 13 3997 1 0 1 
3.33061 1.22225 0.322937 0 0 0 0.140505 13 3998 1 0 1 
-19.961 -3.38589 0.345551 0 0 0 0.135592 13 3999 1 0 1 
-14.7957 -8.40806 0.40724 0 0 0 0.128092 13 4000 1 0 1 
3.97811 -1.88111 0.316211 0 0 0 0.140832 13 4001 1 0 1 
20.6862 -4.01692 0.302508 0 0 0 0.144372 13 4002 1 0 1 
-12.5053 11.8636 0.339053 0 0 0 0.135911 13 4003 1 0 1 
-3.11577 21.9901 0.323197 0 0 0 0.140414 13 4004 1 0 1 
-1.28351 -8.71861 0.322893 0 0 0 0.140139 13 4005 1 0 1 
-1.57726 0.709465 0.354797 0 0 0 0.134508 13 4006 1 0 1 
-9.86118 17.1424 0.290137 0 0 0 0.145717 13 4007 1 0 1 
5.41934 8.87715 0.316689 0 0 0 0.139389 13 4008 1 0 1 
-6.05284 8.54392 0.340987 0 0 0 0.136914 13 4009 1 0 1 
-16.2209 -5.04129 0.2823 0 0 0 0.148824 13 4010 1 0 1 
8.09493 -6.2165 0.332895 0 0 0 0.137329 13 4011 1 0 1 
-21.1348 0.771255 0.308663 0 0 0 0.139376 13 4012 1 0 1 
9.15117 -18.2728 0.297656 0 0 0 0.145685 13 4013 1 0 1 
-10.2626 20.4056 0.315704 0 0 0 0.139648 13 4014 1 0 1 
-7.5328 -41.7722 0.325518 0 0 0 0.138915 13 4015 1 0 1 
21.5667 2.57059 0.323143 0 0 0 0.139852 13 4016 1 0 1 
23.6629 -2.90297 0.337021 0 0 0 0.139568 13 4017 1 0 1 
-25.0148 29.2606 0.277531 0 0 0 0.149614 13 4018 1 0 1 
9.71668 0.607735 0.27673 0 0 0 0.147943 13 4019 1 0 1 
13.4805 2.50761 0.345859 0 0 0 0.135529 13 4020 1 0 1 
-17.1658 0.308536 0.385301 0 0 0 0.129034 13 4021 1 0 1 
-20.6711 -13.8134 0.314165 0 0 0 0.142498 13 4022 1 0 1 
2.86029 -11.3697 0.352934 0 0 0 0.136169 13 4023 1 0 1 
-2.55355 -14.0196 0.306586 0 0 0 0.141958 13 4024 1 0 1 
0.00609265 15.6183 0.335371 0 0 0 0.138425 13 4025 1 0 1 
4.53884 4.58731 0.300361 0 0 0 0.144425 13 4026 1 0 1 
-5.50407 -31.4402 0.30474 0 0 0 0.144145 13 4027 1 0 1 
5.25293 0.586453 0.339548 0 0 0 0.135871 13 4028 1 0 1 
-9.2314 17.4703 0.342168 0 0 0 0.13599 13 4029 1 0 1 
-16.6717 15.2674 0.306437 0 0 0 0.142696 13 4030 1 0 1 
-3.64061 -6.96286 0.333284 0 0 0 0.138095 13 4031 1 0 1 
-9.24165 3.38365 0.343454 0 0 0 0.135628 13 4032 1 0 1 
-22.3022 -5.87906 0.280134 0 0 0 0.1489 13 4033 1 0 1 
-18.4578 -0.438127 0.348028 0 0 0 0.134467 13 4034 1 0 1 
12.24 4.79462 0.31053 0 0 0 0.143964 13 4035 1 0 1 
14.7854 -6.04951 0.37607 0 0 0 0.130288 13 4036 1 0 1 
6.51798 10.2695 0.332115 0 0 0 0.138294 13 4037 1 0 1 
-25.1274 -26.0814 0.339745 0 0 0 0.13669 13 4038 1 0 1 
-3.00158 -15.3825 0.34528 0 0 0 0.13436 13 4039 1 0 1 
-7.77821 -16.2182 0.33007 0 0 0 0.137165 13 4040 1 0 1 
-8.12426 -5.92254 0.336985 0 0 0 0.136499 13 4041 1 0 1 
-4.20713 -29.107 0.278355 0 0 0 0.148285 13 4042 1 0 1 
14.2463 1.1037 0.366272 0 0 0 0.131713 13 4043 1 0 1 
-12.2076 12.8153 0.331 0 0 0 0.13916 13 4044 1 0 1 
-12.2766 -5.61112 0.307069 0 0 0 0.143027 13 4045 1 0 1 
-33.232 8.06029 0.393155 0 0 0 0.129315 13 4046 1 0 1 
14.6437 1.11253 0.297771 0 0 0 0.144866 13 4047 1 0 1 
6.88243 -11.217 0.291233 0 0 0 0.146418 13 4048 1 0 1 
9.70194 -10.5216 0.277245 0 0 0 0.149931 13 4049 1 0 1 
27.3984 4.75843 0.295586 0 0 0 0.143915 13 4050 1 0 1 
5.54851 0.592875 0.294471 0 0 0 0.14477 13 4051 1 0 1 
-5.79643 25.8804 0.332029 0 0 0 0.138802 13 4052 1 0 1 
16.8193 14.2266 0.38817 0 0 0 0.131136 13 4053 1 0 1 
21.8929 3.58792 0.293309 0 0 0 0.144023 13 4054 1 0 1 
-13.5216 14.0193 0.326449 0 0 0 0.138696 13 4055 1 0 1 
-6.15825 22.798 0.317544 0 0 0 0.139066 13 4056 1 0 1 
-22.9257 15.9674 0.315452 0 0 0 0.140413 13 4057 1 0 1 
34.2934 3.62296 0.34588 0 0 0 0.136072 13 4058 1 0 1 
0.179149 5.32374 0.339619 0 0 0 0.138772 13 4059 1 0 1 
4.10121 12.4791 0.33569 0 0 0 0.137639 13 4060 1 0 1 
-12.5749 22.9341 0.369513 0 0 0 0.132262 13 4061 1 0 1 
7.61314 -22.3448 0.322755 0 0 0 0.141451 13 4062 1 0 1 
4.50991 -9.04915 0.354926 0 0 0 0.131889 13 4063 1 0 1 
-6.04805 26.2765 0.307926 0 0 0 0.143186 13 4064 1 0 1 
7.57885 6.87237 0.29511 0 0 0 0.146142 13 4065 1 0 1 
14.1324 -0.282284 0.356634 0 0 0 0.13415 13 4066 1 0 1 
0.227049 7.01787 0.316231 0 0 0 0.141086 13 4067 1 0 1 
1.34481 2.50106 0.316968 0 0 0 0.140618 13 4068 1 0 1 
18.6664 -22.6232 0.303366 0 0 0 0.141994 13 4069 1 0 1 
-0.875231 -10.4602 0.335423 0 0 0 0.136576 13 4070 1 0 1 
6.47424 -9.01306 0.310744 0 0 0 0.142548 13 4071 1 0 1 
8.83683 12.6058 0.310018 0 0 0 0.1439 13 4072 1 0 1 
22.4673 4.80267 0.329055 0 0 0 0.139399 13 4073 1 0 1 
7.8777 -0.060843 0.298025 0 0 0 0.14191 13 4074 1 0 1 
34.3688 -21.947 0.320921 0 0 0 0.142568 13 4075 1 0 1 
-3.28452 -1.26264 0.326723 0 0 0 0.13924 13 4076 1 0 1 
15.4034 -23.9572 0.35931 0 0 0 0.134209 13 4077 1 0 1 
12.3343 -9.3765 0.291489 0 0 0 0.145884 13 4078 1 0 1 
-9.56608 -30.5722 0.339425 0 0 0 0.137656 13 4079 1 0 1 
3.95988 5.07123 0.33367 0 0 0 0.138801 13 4080 1 0 1 
0.565271 -18.7344 0.245464 0 0 0 0.144083 13 4081 1 0 1 
-19.4467 -24.6359 0.345948 0 0 0 0.136745 13 4082 1 0 1 
-13.5777 -5.36734 0.333738 0 0 0 0.138312 13 4083 1 0 1 
11.6478 10.238 0.267083 0 0 0 0.151585 13 4084 1 0 1 
-3.56862 18.3562 0.293021 0 0 0 0.145325 13 4085 1 0 1 
-21.3657 7.00335 0.381359 0 0 0 0.131058 13 4086 1 0 1 
-8.50033 28.916 0.336924 0 0 0 0.137724 13 4087 1 0 1 
-1.60164 -31.9534 0.355263 0 0 0 0.136084 13 4088 1 0 1 
7.027 -16.9362 0.323811 0 0 0 0.139742 13 4089 1 0 1 
-13.6641 -12.3956 0.320727 0 0 0 0.139393 13 4090 1 0 1 
-12.8367 -8.63537 0.377708 0 0 0 0.130298 13 4091 1 0 1 
6.86738 -15.5211 0.333533 0 0 0 0.136903 13 4092 1 0 1 
-10.0422 3.16571 0.351836 0 0 0 0.132518 13 4093 1 0 1 
6.12315 -3.7926 0.317834 0 0 0 0.140732 13 4094 1 0 1 
-1.64284 0.745347 0.324335 0 0 0 0.140954 13 4095 1 0 1 
2.08157 -0.168966 0.339029 0 0 0 0.137761 13 4096 1 0 1 
0.0454887 2.96241 0.311056 0 0 0 0.141977 13 4097 1 0 1 
-24.4433 13.8486 0.346778 0 0 0 0.13399 13 4098 1 0 1 
-17.4113 -13.1988 0.319269 0 0 0 0.14188 13 4099 1 0 1 
10.1943 -11.6289 0.323161 0 0 0 0.141084 13 4100 1 0 1 
7.57801 -10.5879 0.323164 0 0 0 0.140395 13 4101 1 0 1 
18.1 8.85744 0.285239 0 0 0 0.146718 13 4102 1 0 1 
-0.572167 16.2552 0.34954 0 0 0 0.132986 13 4103 1 0 1 
1.03953 11.1624 0.280973 0 0 0 0.149618 13 4104 1 0 1 
-14.0465 -0.558278 0.327274 0 0 0 0.139509 13 4105 1 0 1 
23.6466 -22.8705 0.369752 0 0 0 0.13204 13 4106 1 0 1 
-9.87463 8.57275 0.317739 0 0 0 0.141444 13 4107 1 0 1 
14.8214 0.28227 0.327309 0 0 0 0.139319 13 4108 1 0 1 
-8.32449 -8.9756 0.334231 0 0 0 0.13766 13 4109 1 0 1 
-16.8815 -9.99269 0.347404 0 0 0 0.135866 13 4110 1 0 1 
-2.61432 7.81403 0.319846 0 0 0 0.140851 13 4111 1 0 1 
1.58827 -10.121 0.302437 0 0 0 0.143358 13 4112 1 0 1 
18.4335 11.804 0.309323 0 0 0 0.143648 13 4113 1 0 1 
6.64917 9.9779 0.335765 0 0 0 0.1348 13 4114 1 0 1 
13.4511 -8.67591 0.35945 0 0 0 0.133173 13 4115 1 0 1 
-2.60224 11.0398 0.308222 0 0 0 0.144001 13 4116 1 0 1 
19.1208 12.2765 0.347226 0 0 0 0.134873 13 4117 1 0 1 
-2.09258 -14.8822 0.421604 0 0 0 0.124993 13 4118 1 0 1 
7.51939 -13.7847 0.312021 0 0 0 0.14015 13 4119 1 0 1 
-5.2377 1.92351 0.356456 0 0 0 0.134034 13 4120 1 0 1 
-9.0303 0.530937 0.365742 0 0 0 0.132109 13 4121 1 0 1 
20.4112 -6.74141 0.259131 0 0 0 0.154401 13 4122 1 0 1 
1.43653 -5.77088 0.291134 0 0 0 0.146323 13 4123 1 0 1 
2.44542 10.5317 0.359525 0 0 0 0.131457 13 4124 1 0 1 
16.3535 6.89673 0.300356 0 0 0 0.144913 13 4125 1 0 1 
-8.88685 5.22224 0.323359 0 0 0 0.140898 13 4126 1 0 1 
4.65797 -6.55693 0.299808 0 0 0 0.143765 13 4127 1 0 1 
14.5244 11.7192 0.334543 0 0 0 0.138329 13 4128 1 0 1 
19.1597 3.96571 0.326163 0 0 0 0.137111 13 4129 1 0 1 
-10.6181 11.2581 0.296188 0 0 0 0.144961 13 4130 1 0 1 
2.74227 -5.4341 0.298532 0 0 0 0.14342 13 4131 1 0 1 
24.1693 -2.29505 0.284905 0 0 0 0.146389 13 4132 1 0 1 
8.09642 -23.4679 0.325274 0 0 0 0.138678 13 4133 1 0 1 
-0.572104 4.58218 0.311183 0 0 0 0.142148 13 4134 1 0 1 
4.55942 13.0136 0.3201 0 0 0 0.140106 13 4135 1 0 1 
-45.5376 18.9165 0.33433 0 0 0 0.137377 13 4136 1 0 1 
7.94748 10.3639 0.361583 0 0 0 0.134263 13 4137 1 0 1 
-5.45884 15.1748 0.306683 0 0 0 0.142151 13 4138 1 0 1 
6.20842 12.5232 0.340018 0 0 0 0.134742 13 4139 1 0 1 
10.8299 41.1318 0.361508 0 0 0 0.132331 13 4140 1 0 1 
-4.56981 5.12915 0.357805 0 0 0 0.133363 13 4141 1 0 1 
-20.7935 8.709 0.314909 0 0 0 0.141074 13 4142 1 0 1 
13.6317 7.35492 0.314268 0 0 0 0.140907 13 4143 1 0 1 
-4.70956 -25.2149 0.311296 0 0 0 0.142693 13 4144 1 0 1 
-23.6814 -2.27545 0.319344 0 0 0 0.141916 13 4145 1 0 1 
-20.5227 7.03184 0.313528 0 0 0 0.14164 13 4146 1 0 1 
28.2359 8.70639 0.330883 0 0 0 0.13857 13 4147 1 0 1 
12.1559 5.92145 0.278437 0 0 0 0.148301 13 4148 1 0 1 
6.85923 13.84 0.288103 0 0 0 0.147665 13 4149 1 0 1 
-9.67271 -2.70925 0.352979 0 0 0 0.134095 13 4150 1 0 1 
-32.187 10.9297 0.340663 0 0 0 0.135571 13 4151 1 0 1 
16.8867 -35.2922 0.339708 0 0 0 0.135344 13 4152 1 0 1 
3.35637 -12.9274 0.328693 0 0 0 0.140018 13 4153 1 0 1 
-3.3954 21.9581 0.366794 0 0 0 0.131916 13 4154 1 0 1 
-25.6811 -0.0805308 0.356528 0 0 0 0.131876 13 4155 1 0 1 
-3.50371 -19.5109 0.332444 0 0 0 0.136638 13 4156 1 0 1 
13.1237 -12.0419 0.29846 0 0 0 0.144219 13 4157 1 0 1 
-8.3442 -34.1168 0.310863 0 0 0 0.142275 13 4158 1 0 1 
0.14898 -15.1902 0.293442 0 0 0 0.145557 13 4159 1 0 1 
10.8092 -2.56381 0.344048 0 0 0 0.133956 13 4160 1 0 1 
-15.334 2.42132 0.319024 0 0 0 0.140324 13 4161 1 0 1 
-9.9293 26.8071 0.288012 0 0 0 0.147135 13 4162 1 0 1 
21.2491 22.3792 0.300681 0 0 0 0.143581 13 4163 1 0 1 
4.92248 1.06238 0.3062 0 0 0 0.145011 13 4164 1 0 1 
-11.5444 20.343 0.337286 0 0 0 0.135214 13 4165 1 0 1 
15.8079 6.51537 0.321268 0 0 0 0.141603 13 4166 1 0 1 
6.04579 5.02268 0.297068 0 0 0 0.145221 13 4167 1 0 1 
5.60736 -17.1812 0.329181 0 0 0 0.138324 13 4168 1 0 1 
-11.0392 22.405 0.334888 0 0 0 0.136635 13 4169 1 0 1 
3.81391 10.2722 0.330762 0 0 0 0.138721 13 4170 1 0 1 
-9.17158 -15.9475 0.310949 0 0 0 0.141305 13 4171 1 0 1 
-19.2094 -1.42288 0.302376 0 0 0 0.144381 13 4172 1 0 1 
-25.9326 4.62889 0.328835 0 0 0 0.138235 13 4173 1 0 1 
16.9051 -8.10842 0.355472 0 0 0 0.133515 13 4174 1 0 1 
-1.45993 8.17793 0.296245 0 0 0 0.145647 13 4175 1 0 1 
1.14849 -17.611 0.294548 0 0 0 0.145742 13 4176 1 0 1 
-13.9923 -31.3673 0.327601 0 0 0 0.136637 13 4177 1 0 1 
-20.8158 -10.1792 0.380653 0 0 0 0.129456 13 4178 1 0 1 
26.2584 0.321267 0.303355 0 0 0 0.144569 13 4179 1 0 1 
-4.13907 -1.87587 0.31583 0 0 0 0.140444 13 4180 1 0 1 
